AIRLINE,NUMBER,LEG,EQTYPE,FROM,DTIME,TO,ATIME,DISTANCE,HISTORIC,PURGE
AF,5303,1,EMB-120,MRS,14:50,CFE,14:45,191,FALSE,FALSE
AF,5310,1,ERJ-145,RNS,3:45,MRS,5:10,463,FALSE,FALSE
AF,5311,1,ERJ-145,MRS,1:40,RNS,3:10,463,FALSE,FALSE
AF,5314,1,ERJ-145,RNS,12:45,MRS,14:10,463,FALSE,FALSE
AF,5315,1,ERJ-145,MRS,10:45,RNS,12:15,463,FALSE,FALSE
AF,5320,1,ERJ-135,RNS,2:30,MLH,4:50,431,FALSE,FALSE
AF,5321,1,ERJ-135,MLH,0:30,RNS,2:55,431,FALSE,FALSE
AF,5322,1,ERJ-135,RNS,14:50,MLH,16:10,431,FALSE,FALSE
AF,5323,1,ERJ-135,MLH,13:55,RNS,14:20,431,FALSE,FALSE
AF,5324,1,F70,LIL,0:30,MRS,2:05,503,FALSE,FALSE
AF,5325,1,F70,MRS,2:40,LIL,4:15,503,FALSE,FALSE
AF,5326,1,F70,LIL,8:00,MRS,9:35,503,FALSE,FALSE
AF,5327,1,F70,MRS,10:15,LIL,12:50,503,FALSE,FALSE
AF,5328,1,ERJ-145,LIL,6:50,MRS,8:25,503,FALSE,FALSE
AF,5329,1,ERJ-145,MRS,4:40,LIL,6:20,503,FALSE,FALSE
AF,5330,1,F70,LIL,12:25,MRS,14:00,503,FALSE,FALSE
AF,5331,1,F70,MRS,14:40,LIL,16:15,503,FALSE,FALSE
AF,5340,1,S2000,ETZ,0:30,LYS,1:35,232,FALSE,FALSE
AF,5341,1,S2000,LYS,3:20,ETZ,4:25,232,FALSE,FALSE
AF,5342,1,S2000,ETZ,8:55,LYS,10:00,232,FALSE,FALSE
AF,5343,1,S2000,LYS,9:40,ETZ,10:45,232,FALSE,FALSE
AF,5344,1,S2000,ETZ,12:55,LYS,14:00,232,FALSE,FALSE
AF,5345,1,S2000,LYS,14:50,ETZ,15:55,232,FALSE,FALSE
AF,5351,1,F70,LIL,1:00,SXB,2:00,247,FALSE,FALSE
AF,5352,1,F70,SXB,2:30,LIL,3:30,247,FALSE,FALSE
AF,5355,1,ERJ-145,LIL,9:25,SXB,10:25,247,FALSE,FALSE
AF,5356,1,ERJ-145,SXB,11:55,LIL,12:55,247,FALSE,FALSE
AF,5357,1,F70,LIL,13:10,SXB,14:10,247,FALSE,FALSE
AF,5358,1,F70,SXB,14:40,LIL,15:40,247,FALSE,FALSE
AF,5363,1,S2000,ETZ,5:00,NCE,6:25,371,FALSE,FALSE
AF,5364,1,S2000,NCE,6:00,ETZ,7:25,371,FALSE,FALSE
AF,5370,1,ATR-72,ETZ,1:40,CFE,2:50,264,FALSE,FALSE
AF,5371,1,S2000,CFE,2:20,ETZ,3:25,264,FALSE,FALSE
AF,5373,1,ATR-72,CFE,7:40,ETZ,8:55,264,FALSE,FALSE
AF,5374,1,S2000,ETZ,9:05,CFE,10:05,264,FALSE,FALSE
AF,5377,1,ATR-72,CFE,15:55,ETZ,17:10,264,FALSE,FALSE
AF,5380,1,ERJ-145,NTE,1:20,LGW,2:30,288,FALSE,FALSE
AF,5381,1,ERJ-145,LGW,3:05,NTE,4:15,288,FALSE,FALSE
AF,5382,1,ATR-72,NTE,5:45,LGW,7:05,288,FALSE,FALSE
AF,5383,1,ATR-72,LGW,8:15,NTE,9:35,288,FALSE,FALSE
AF,5384,1,ERJ-145,NTE,12:40,LGW,13:50,288,FALSE,FALSE
AF,5385,1,ERJ-145,LGW,14:35,NTE,15:45,288,FALSE,FALSE
AF,5386,1,ATR-72,CFE,2:25,NTE,3:35,120,FALSE,FALSE
AF,5387,1,EMB-120,NTE,5:55,CFE,7:05,120,FALSE,FALSE
AF,5388,1,ERJ-145,CFE,11:00,NTE,12:00,120,FALSE,FALSE
AF,5389,1,ATR-72,NTE,13:10,CFE,14:20,120,FALSE,FALSE
AF,5390,1,EMB-120,SXB,1:40,CFE,3:00,283,FALSE,FALSE
AF,5391,1,S2000,CFE,2:25,SXB,3:30,283,FALSE,FALSE
AF,5393,1,EMB-120,CFE,8:55,SXB,9:10,283,FALSE,FALSE
AF,5394,1,S2000,SXB,9:00,CFE,10:05,283,FALSE,FALSE
AF,5397,1,EMB-120,CFE,15:00,SXB,16:15,283,FALSE,FALSE
AF,5401,1,EMB-120,CFE,3:15,LYS,4:55,93,FALSE,FALSE
AF,5404,1,EMB-120,LYS,6:40,CFE,7:20,93,FALSE,FALSE
AF,5405,1,EMB-120,CFE,11:00,LYS,11:40,93,FALSE,FALSE
AF,5406,1,EMB-120,LYS,14:05,CFE,14:45,93,FALSE,FALSE
AF,5411,1,ERJ-135,MLH,1:05,LYS,2:00,173,FALSE,FALSE
AF,5412,1,ERJ-135,LYS,2:35,MLH,3:35,173,FALSE,FALSE
AF,5413,1,ERJ-135,MLH,8:00,LYS,9:55,173,FALSE,FALSE
AF,5414,1,ERJ-135,LYS,10:00,MLH,11:00,173,FALSE,FALSE
AF,5415,1,ERJ-135,MLH,12:05,LYS,13:00,173,FALSE,FALSE
AF,5416,1,ERJ-135,LYS,14:20,MLH,15:20,173,FALSE,FALSE
AF,5417,1,ERJ-135,MLH,8:10,NCE,9:25,272,FALSE,FALSE
AF,5418,1,ERJ-135,NCE,10:00,MLH,11:05,272,FALSE,FALSE
AF,5420,1,F70,LYS,14:30,PUF,15:40,316,FALSE,FALSE
AF,5425,1,F70,PUF,0:30,LYS,1:35,316,FALSE,FALSE
AF,5426,1,ERJ-145,LYS,3:55,PUF,5:05,316,FALSE,FALSE
AF,5427,1,ERJ-145,PUF,8:55,LYS,10:00,316,FALSE,FALSE
AF,5428,1,ERJ-145,LYS,9:30,PUF,10:40,316,FALSE,FALSE
AF,5429,1,ERJ-145,PUF,12:50,LYS,13:55,316,FALSE,FALSE
AF,5430,1,F70,LYS,7:00,BIQ,8:15,361,FALSE,FALSE
AF,5431,1,ERJ-145,BIQ,0:45,LYS,2:00,361,FALSE,FALSE
AF,5432,1,F70,LYS,3:55,BIQ,4:10,361,FALSE,FALSE
AF,5433,1,F70,BIQ,7:40,LYS,9:00,361,FALSE,FALSE
AF,5434,1,F70,LYS,10:50,BIQ,11:05,361,FALSE,FALSE
AF,5435,1,F70,BIQ,12:00,LYS,13:20,361,FALSE,FALSE
AF,5436,1,ERJ-145,LYS,14:20,BIQ,15:35,361,FALSE,FALSE
AF,5437,1,F70,BIQ,8:50,LYS,9:10,361,FALSE,FALSE
AF,5443,1,ERJ-135,LRT,0:40,LYS,2:00,428,FALSE,FALSE
AF,5444,1,ERJ-135,LYS,2:40,LRT,4:05,428,FALSE,FALSE
AF,5445,1,ERJ-135,LRT,4:35,LYS,6:55,428,FALSE,FALSE
AF,5446,1,ERJ-135,LYS,9:45,LRT,11:10,428,FALSE,FALSE
AF,5447,1,ERJ-135,LRT,12:00,LYS,13:20,428,FALSE,FALSE
AF,5448,1,ERJ-135,LYS,14:10,LRT,15:35,428,FALSE,FALSE
AF,5450,1,F70,BOD,4:40,MRS,5:45,310,FALSE,FALSE
AF,5451,1,F70,MRS,6:20,BOD,7:30,310,FALSE,FALSE
AF,5452,1,F100,BOD,5:10,MRS,6:15,310,FALSE,FALSE
AF,5453,1,F100,MRS,7:00,BOD,8:10,310,FALSE,FALSE
AF,5454,1,F70,BOD,9:35,MRS,10:40,310,FALSE,FALSE
AF,5455,1,F100,MRS,11:20,BOD,12:30,310,FALSE,FALSE
AF,5456,1,F100,BOD,13:05,MRS,14:10,310,FALSE,FALSE
AF,5457,1,F100,MRS,15:55,BOD,16:05,310,FALSE,FALSE
AF,5462,1,ERJ-145,SXB,0:50,MRS,2:10,371,FALSE,FALSE
AF,5463,1,ERJ-145,MRS,2:50,SXB,4:10,371,FALSE,FALSE
AF,5464,1,ERJ-145,SXB,5:10,MRS,6:30,371,FALSE,FALSE
AF,5465,1,ERJ-145,MRS,7:10,SXB,8:30,371,FALSE,FALSE
AF,5466,1,ERJ-145,SXB,9:05,MRS,10:25,371,FALSE,FALSE
AF,5467,1,ERJ-145,MRS,11:05,SXB,12:25,371,FALSE,FALSE
AF,5468,1,ERJ-145,SXB,13:00,MRS,14:20,371,FALSE,FALSE
AF,5469,1,ERJ-145,MRS,14:50,SXB,16:10,371,FALSE,FALSE
AF,5474,1,ERJ-145,SXB,0:30,BOD,2:55,471,FALSE,FALSE
AF,5475,1,ERJ-145,BOD,2:20,SXB,3:45,471,FALSE,FALSE
AF,5476,1,ERJ-145,SXB,4:25,BOD,6:50,471,FALSE,FALSE
AF,5477,1,ERJ-145,BOD,11:05,SXB,12:30,471,FALSE,FALSE
AF,5478,1,ERJ-145,SXB,7:45,BOD,9:10,471,FALSE,FALSE
AF,5479,1,ERJ-145,BOD,14:25,SXB,16:50,471,FALSE,FALSE
AF,5480,1,ERJ-145,SXB,0:30,TLS,2:00,453,FALSE,FALSE
AF,5481,1,ERJ-145,TLS,2:30,SXB,4:00,453,FALSE,FALSE
AF,5482,1,ERJ-145,SXB,8:30,TLS,10:00,453,FALSE,FALSE
AF,5483,1,ERJ-145,TLS,10:30,SXB,12:00,453,FALSE,FALSE
AF,5484,1,ERJ-145,SXB,12:35,TLS,14:05,453,FALSE,FALSE
AF,5485,1,ERJ-145,TLS,14:35,SXB,16:05,453,FALSE,FALSE
AF,5486,1,ERJ-145,SXB,4:30,TLS,6:00,453,FALSE,FALSE
AF,5487,1,ERJ-145,TLS,6:30,SXB,8:00,453,FALSE,FALSE
AF,5488,1,ERJ-145,HAJ,6:30,CDG,8:00,393,FALSE,FALSE
AF,5489,1,ERJ-145,CDG,3:35,HAJ,5:10,393,FALSE,FALSE
AF,5492,1,ERJ-145,HAJ,10:45,CDG,12:15,393,FALSE,FALSE
AF,5493,1,ERJ-145,CDG,8:35,HAJ,10:10,393,FALSE,FALSE
AF,5496,1,ERJ-145,HAJ,0:50,CDG,2:20,393,FALSE,FALSE
AF,5497,1,ERJ-145,CDG,1:40,HAJ,3:15,393,FALSE,FALSE
AF,5498,1,ERJ-145,HAJ,4:40,CDG,6:10,393,FALSE,FALSE
AF,5499,1,ERJ-145,CDG,6:50,HAJ,8:25,393,FALSE,FALSE
AF,5500,1,ERJ-145,HAJ,9:00,CDG,10:30,393,FALSE,FALSE
AF,5501,1,ERJ-145,CDG,11:10,HAJ,12:45,393,FALSE,FALSE
AF,5502,1,ERJ-145,HAJ,13:20,CDG,14:50,393,FALSE,FALSE
AF,5503,1,ERJ-145,CDG,13:10,HAJ,14:45,393,FALSE,FALSE
AF,5504,1,F70,LIL,0:40,TLS,2:10,486,FALSE,FALSE
AF,5505,1,F70,TLS,2:45,LIL,4:20,486,FALSE,FALSE
AF,5506,1,F70,LIL,8:10,TLS,9:40,486,FALSE,FALSE
AF,5507,1,F70,TLS,10:15,LIL,12:50,486,FALSE,FALSE
AF,5508,1,F70,LIL,12:30,TLS,14:00,486,FALSE,FALSE
AF,5509,1,F70,TLS,14:30,LIL,16:05,486,FALSE,FALSE
AF,5530,1,ERJ-145,CDG,1:45,BRE,3:15,389,FALSE,FALSE
AF,5531,1,ERJ-145,BRE,4:35,CDG,6:00,389,FALSE,FALSE
AF,5532,1,ERJ-145,CDG,7:40,BRE,9:10,389,FALSE,FALSE
AF,5533,1,ERJ-145,BRE,10:50,CDG,11:15,389,FALSE,FALSE
AF,5534,1,ERJ-145,CDG,12:15,BRE,13:45,389,FALSE,FALSE
AF,5535,1,ERJ-145,BRE,14:30,CDG,16:55,389,FALSE,FALSE
AF,5547,1,ERJ-145,MXP,5:00,NTE,6:35,355,FALSE,FALSE
AF,5548,1,ERJ-145,NTE,7:05,MXP,8:35,355,FALSE,FALSE
AF,5551,1,ERJ-135,BLQ,0:40,LYS,2:50,313,FALSE,FALSE
AF,5552,1,ERJ-135,LYS,3:00,BLQ,4:10,313,FALSE,FALSE
AF,5553,1,ERJ-135,BLQ,7:20,LYS,8:30,313,FALSE,FALSE
AF,5554,1,ERJ-135,LYS,14:00,BLQ,15:10,313,FALSE,FALSE
AF,5555,1,ERJ-145,ABZ,1:30,CDG,3:30,600,FALSE,FALSE
AF,5556,1,ERJ-145,CDG,3:45,ABZ,5:35,600,FALSE,FALSE
AF,5557,1,ERJ-145,ABZ,6:40,CDG,8:40,600,FALSE,FALSE
AF,5558,1,ERJ-145,CDG,9:25,ABZ,11:25,600,FALSE,FALSE
AF,5559,1,ERJ-145,ABZ,12:25,CDG,14:25,600,FALSE,FALSE
AF,5560,1,ERJ-145,CDG,15:10,ABZ,17:10,600,FALSE,FALSE
AF,5562,1,ERJ-135,LYS,9:45,VCE,11:00,351,FALSE,FALSE
AF,5563,1,ERJ-135,VCE,12:05,LYS,13:25,351,FALSE,FALSE
AF,5566,1,CRJ-200,LYS,5:35,VCE,6:50,351,FALSE,FALSE
AF,5567,1,CRJ-200,VCE,7:45,LYS,9:05,351,FALSE,FALSE
AF,5570,1,EMB-120,MPL,1:45,CFE,2:40,158,FALSE,FALSE
AF,5573,1,EMB-120,CFE,8:50,MPL,9:45,158,FALSE,FALSE
AF,5574,1,EMB-120,MPL,9:30,CFE,10:25,158,FALSE,FALSE
AF,5575,1,EMB-120,CFE,11:55,MPL,12:50,158,FALSE,FALSE
AF,5576,1,EMB-120,MPL,13:25,CFE,14:20,158,FALSE,FALSE
AF,5577,1,EMB-120,CFE,15:15,MPL,16:10,158,FALSE,FALSE
AF,5578,1,ERJ-145,CDG,3:30,VGO,5:40,714,FALSE,FALSE
AF,5579,1,ERJ-145,VGO,6:15,CDG,8:20,714,FALSE,FALSE
AF,5580,1,ERJ-145,CDG,9:25,VGO,11:35,714,FALSE,FALSE
AF,5581,1,ERJ-145,VGO,12:20,CDG,14:25,714,FALSE,FALSE
AF,5583,1,ERJ-145,STR,0:40,LYS,2:50,282,FALSE,FALSE
AF,5584,1,ERJ-145,LYS,3:15,STR,4:25,282,FALSE,FALSE
AF,5585,1,ERJ-145,STR,7:25,LYS,8:35,282,FALSE,FALSE
AF,5586,1,ERJ-145,LYS,9:40,STR,10:50,282,FALSE,FALSE
AF,5587,1,ERJ-145,STR,11:45,LYS,13:55,282,FALSE,FALSE
AF,5588,1,ERJ-145,LYS,14:20,STR,15:30,282,FALSE,FALSE
AF,5590,1,ERJ-145,TLS,1:55,MRS,2:50,193,FALSE,FALSE
AF,5591,1,ERJ-145,MRS,2:35,TLS,3:30,193,FALSE,FALSE
AF,5594,1,ERJ-135,TLS,9:15,MRS,10:10,193,FALSE,FALSE
AF,5595,1,ERJ-135,MRS,10:40,TLS,11:35,193,FALSE,FALSE
AF,5596,1,ERJ-145,TLS,14:30,MRS,15:25,193,FALSE,FALSE
AF,5597,1,ERJ-145,MRS,14:40,TLS,15:35,193,FALSE,FALSE
AF,5598,1,ERJ-145,CDG,13:55,VGO,16:05,714,FALSE,FALSE
AF,5599,1,ERJ-145,VGO,1:55,CDG,4:00,714,FALSE,FALSE
AF,5650,1,CRJ-700,TLS,11:10,NTE,12:10,244,FALSE,FALSE
AF,5651,1,CRJ-700,NTE,9:45,TLS,10:40,244,FALSE,FALSE
AF,5652,1,CRJ-700,TLS,14:35,NTE,15:35,244,FALSE,FALSE
AF,5653,1,CRJ-700,NTE,13:00,TLS,14:55,244,FALSE,FALSE
AF,5654,1,CRJ-700,TLS,6:30,NTE,7:30,244,FALSE,FALSE
AF,5655,1,CRJ-700,NTE,5:05,TLS,6:00,244,FALSE,FALSE
AF,5656,1,CRJ-700,TLS,3:55,NTE,4:55,244,FALSE,FALSE
AF,5657,1,CRJ-700,NTE,1:25,TLS,2:20,244,FALSE,FALSE
AF,5658,1,CRJ-200,RNS,4:35,MPL,6:50,414,FALSE,FALSE
AF,5659,1,CRJ-200,MPL,6:30,RNS,8:50,414,FALSE,FALSE
AF,5660,1,F100,ORY,2:40,UIP,3:50,304,FALSE,FALSE
AF,5661,1,F100,UIP,0:45,ORY,1:55,304,FALSE,FALSE
AF,5662,1,F100,ORY,11:35,UIP,12:45,304,FALSE,FALSE
AF,5663,1,F100,UIP,4:45,ORY,5:55,304,FALSE,FALSE
AF,5664,1,F100,ORY,7:00,UIP,8:10,304,FALSE,FALSE
AF,5665,1,F100,UIP,8:45,ORY,9:55,304,FALSE,FALSE
AF,5666,1,F100,ORY,15:10,UIP,16:20,304,FALSE,FALSE
AF,5667,1,F100,UIP,13:20,ORY,14:30,304,FALSE,FALSE
AF,5670,1,CRJ-700,NTE,4:45,BES,5:30,294,FALSE,FALSE
AF,5671,1,CRJ-700,BES,0:00,NTE,0:45,294,FALSE,FALSE
AF,5672,1,CRJ-700,NTE,16:15,BES,17:00,294,FALSE,FALSE
AF,5673,1,CRJ-700,BES,11:30,NTE,12:15,294,FALSE,FALSE
AF,5674,1,ATR-72,URO,7:10,LYS,8:30,312,FALSE,FALSE
AF,5676,1,ATR-72,LIG,8:50,LYS,9:45,246,FALSE,FALSE
AF,5677,1,ATR-72,LYS,10:20,LIG,11:20,246,FALSE,FALSE
AF,5680,1,CRJ-700,RDZ,0:40,ORY,1:50,299,FALSE,FALSE
AF,5681,1,CRJ-700,ORY,2:25,RDZ,3:30,299,FALSE,FALSE
AF,5682,1,CRJ-700,RDZ,4:25,ORY,5:35,299,FALSE,FALSE
AF,5683,1,CRJ-700,ORY,10:35,RDZ,11:40,299,FALSE,FALSE
AF,5684,1,CRJ-700,RDZ,12:20,ORY,13:30,299,FALSE,FALSE
AF,5685,1,CRJ-700,ORY,14:05,RDZ,15:10,299,FALSE,FALSE
AF,5690,1,ATR-72,LAI,0:45,ORY,2:00,266,FALSE,FALSE
AF,5691,1,ATR-72,ORY,2:25,LAI,3:45,266,FALSE,FALSE
AF,5692,1,ATR-72,LAI,8:15,ORY,9:30,266,FALSE,FALSE
AF,5693,1,ATR-72,ORY,10:00,LAI,11:20,266,FALSE,FALSE
AF,5694,1,ATR-72,LAI,12:00,ORY,13:15,266,FALSE,FALSE
AF,5695,1,ATR-72,ORY,14:50,LAI,16:10,266,FALSE,FALSE
AF,5710,1,CRJ-200,LIG,0:40,ORY,1:35,417,FALSE,FALSE
AF,5711,1,CRJ-200,ORY,3:00,LIG,4:55,417,FALSE,FALSE
AF,5712,1,CRJ-200,LIG,10:25,ORY,11:20,417,FALSE,FALSE
AF,5713,1,CRJ-200,ORY,12:00,LIG,13:55,417,FALSE,FALSE
AF,5714,1,CRJ-200,LIG,13:35,ORY,14:30,417,FALSE,FALSE
AF,5715,1,CRJ-200,ORY,15:00,LIG,16:55,417,FALSE,FALSE
AF,5718,1,CRJ-200,LIG,5:15,CDG,6:20,418,FALSE,FALSE
AF,5719,1,CRJ-200,CDG,7:40,LIG,8:45,418,FALSE,FALSE
AF,5720,1,CRJ-200,RNS,0:25,CDG,1:25,207,FALSE,FALSE
AF,5721,1,CRJ-200,CDG,7:40,RNS,8:40,207,FALSE,FALSE
AF,5722,1,CRJ-200,RNS,10:55,CDG,11:55,207,FALSE,FALSE
AF,5723,1,CRJ-200,CDG,15:10,RNS,16:10,207,FALSE,FALSE
AF,5724,1,CRJ-700,CFR,0:25,LYS,1:35,352,FALSE,FALSE
AF,5725,1,CRJ-700,LYS,2:40,CFR,3:55,352,FALSE,FALSE
AF,5726,1,CRJ-200,RNS,4:55,CDG,5:55,207,FALSE,FALSE
AF,5727,1,CRJ-200,CDG,12:45,RNS,13:45,207,FALSE,FALSE
AF,5728,1,CRJ-700,CFR,11:45,LYS,12:55,352,FALSE,FALSE
AF,5729,1,CRJ-700,LYS,14:20,CFR,15:35,352,FALSE,FALSE
AF,5730,1,ATR-72,LIG,0:30,LYS,1:25,246,FALSE,FALSE
AF,5731,1,ATR-72,LYS,2:35,LIG,3:35,246,FALSE,FALSE
AF,5734,1,ATR-72,LIG,12:00,LYS,13:55,246,FALSE,FALSE
AF,5735,1,ATR-72,LYS,14:00,LIG,15:00,246,FALSE,FALSE
AF,5736,1,ATR-72,URO,0:40,LYS,2:00,312,FALSE,FALSE
AF,5737,1,ATR-72,LYS,2:40,URO,3:45,312,FALSE,FALSE
AF,5739,1,ATR-72,LYS,14:50,URO,16:10,312,FALSE,FALSE
AF,5740,1,CRJ-200,RNS,0:40,TLS,1:45,341,FALSE,FALSE
AF,5741,1,CRJ-200,TLS,2:15,RNS,3:20,341,FALSE,FALSE
AF,5742,1,CRJ-200,RNS,9:40,TLS,10:45,341,FALSE,FALSE
AF,5743,1,CRJ-200,TLS,11:20,RNS,12:25,341,FALSE,FALSE
AF,5744,1,CRJ-200,RNS,13:10,TLS,14:15,341,FALSE,FALSE
AF,5745,1,CRJ-200,TLS,14:45,RNS,16:50,341,FALSE,FALSE
AF,5746,1,CRJ-200,NCE,11:55,RNS,12:35,528,FALSE,FALSE
AF,5747,1,CRJ-200,RNS,4:50,NCE,5:25,528,FALSE,FALSE
AF,5750,1,CRJ-700,RNS,0:25,LYS,1:35,361,FALSE,FALSE
AF,5751,1,CRJ-700,LYS,2:45,RNS,4:05,361,FALSE,FALSE
AF,5754,1,CRJ-700,RNS,12:55,LYS,13:05,361,FALSE,FALSE
AF,5755,1,CRJ-700,LYS,14:25,RNS,15:45,361,FALSE,FALSE
AF,5756,1,CRJ-700,RNS,7:30,LYS,8:40,361,FALSE,FALSE
AF,5760,1,CRJ-700,MRS,3:55,NTE,4:15,311,FALSE,FALSE
AF,5761,1,CRJ-700,NTE,1:05,MRS,2:25,311,FALSE,FALSE
AF,5762,1,CRJ-700,MRS,10:40,NTE,12:00,311,FALSE,FALSE
AF,5763,1,CRJ-700,NTE,8:50,MRS,10:10,311,FALSE,FALSE
AF,5764,1,CRJ-700,MRS,14:35,NTE,16:55,311,FALSE,FALSE
AF,5765,1,CRJ-700,NTE,12:35,MRS,14:55,311,FALSE,FALSE
AF,5766,1,CRJ-700,MRS,6:50,NTE,8:10,311,FALSE,FALSE
AF,5767,1,CRJ-700,NTE,5:55,MRS,6:15,311,FALSE,FALSE
AF,5768,1,CRJ-700,SXB,7:40,NTE,9:00,295,FALSE,FALSE
AF,5769,1,CRJ-700,NTE,5:45,SXB,7:05,295,FALSE,FALSE
AF,5770,1,CRJ-700,SXB,3:00,NTE,4:20,295,FALSE,FALSE
AF,5771,1,CRJ-700,NTE,1:10,SXB,2:30,295,FALSE,FALSE
AF,5772,1,CRJ-700,SXB,14:30,NTE,16:50,295,FALSE,FALSE
AF,5773,1,CRJ-700,NTE,12:40,SXB,14:00,295,FALSE,FALSE
AF,5774,1,CRJ-200,RNS,1:55,SXB,2:10,432,FALSE,FALSE
AF,5775,1,CRJ-200,SXB,2:40,RNS,4:00,432,FALSE,FALSE
AF,5776,1,CRJ-200,LYS,9:20,SXB,10:15,228,FALSE,FALSE
AF,5776,2,CRJ-200,SXB,10:45,CPH,12:25,534,FALSE,FALSE
AF,5777,1,CRJ-200,CPH,5:20,SXB,7:00,534,FALSE,FALSE
AF,5777,2,CRJ-200,SXB,7:30,LYS,8:25,228,FALSE,FALSE
AF,5778,1,CRJ-200,RNS,13:00,SXB,14:15,432,FALSE,FALSE
AF,5779,1,CRJ-200,SXB,14:45,RNS,16:05,432,FALSE,FALSE
AF,5780,1,F100,LYS,10:10,SXB,11:10,228,FALSE,FALSE
AF,5781,1,F100,SXB,8:10,LYS,9:05,228,FALSE,FALSE
AF,5782,1,F100,LYS,14:00,SXB,15:00,228,FALSE,FALSE
AF,5783,1,F100,SXB,12:50,LYS,13:45,228,FALSE,FALSE
AF,5784,1,F100,LYS,2:35,SXB,3:35,228,FALSE,FALSE
AF,5785,1,F100,SXB,1:55,LYS,2:50,228,FALSE,FALSE
AF,5788,1,CRJ-200,LYS,0:50,SXB,1:45,228,FALSE,FALSE
AF,5788,2,CRJ-200,SXB,2:15,CPH,4:55,534,FALSE,FALSE
AF,5789,1,CRJ-200,CPH,13:00,SXB,14:40,534,FALSE,FALSE
AF,5789,2,CRJ-200,SXB,15:10,LYS,16:05,228,FALSE,FALSE
AF,5790,1,CRJ-700,BES,0:25,LYS,2:50,485,FALSE,FALSE
AF,5791,1,CRJ-700,LYS,2:40,BES,4:10,485,FALSE,FALSE
AF,5792,1,CRJ-700,BES,7:15,LYS,8:40,485,FALSE,FALSE
AF,5793,1,CRJ-700,LYS,9:30,BES,11:00,485,FALSE,FALSE
AF,5794,1,CRJ-700,BES,5:10,MRS,6:45,578,FALSE,FALSE
AF,5795,1,CRJ-700,MRS,9:35,BES,11:15,578,FALSE,FALSE
AF,5796,1,CRJ-700,BES,12:55,LYS,14:20,485,FALSE,FALSE
AF,5797,1,CRJ-700,LYS,14:20,BES,16:50,485,FALSE,FALSE
AF,5798,1,CRJ-200,NCE,6:55,BES,8:50,648,FALSE,FALSE
AF,5799,1,CRJ-200,BES,8:35,NCE,10:25,648,FALSE,FALSE
AF,5810,1,CRJ-200,SXB,1:55,LGW,3:20,392,FALSE,FALSE
AF,5811,1,CRJ-200,LGW,3:55,SXB,5:20,392,FALSE,FALSE
AF,5812,1,CRJ-200,SXB,6:05,LGW,7:30,392,FALSE,FALSE
AF,5813,1,CRJ-200,LGW,8:15,SXB,9:40,392,FALSE,FALSE
AF,5814,1,CRJ-200,SXB,11:45,LGW,13:10,392,FALSE,FALSE
AF,5815,1,CRJ-200,LGW,14:15,SXB,15:40,392,FALSE,FALSE
AF,5820,1,CRJ-200,FCO,12:50,LYS,14:20,448,FALSE,FALSE
AF,5821,1,CRJ-200,LYS,9:40,FCO,11:05,448,FALSE,FALSE
AF,5822,1,CRJ-200,FCO,7:20,LYS,8:50,448,FALSE,FALSE
AF,5823,1,CRJ-200,LYS,2:40,FCO,4:05,448,FALSE,FALSE
AF,5824,1,CRJ-200,FCO,0:30,LYS,2:00,448,FALSE,FALSE
AF,5825,1,CRJ-200,LYS,14:05,FCO,15:30,448,FALSE,FALSE
AF,5830,1,CRJ-200,LYS,14:15,MUC,15:35,364,FALSE,FALSE
AF,5831,1,CRJ-200,MUC,12:55,LYS,13:15,364,FALSE,FALSE
AF,5834,1,CRJ-200,LYS,2:30,MUC,4:50,364,FALSE,FALSE
AF,5835,1,CRJ-200,MUC,0:35,LYS,2:55,364,FALSE,FALSE
AF,5838,1,CRJ-200,LYS,10:00,MUC,11:20,364,FALSE,FALSE
AF,5839,1,CRJ-200,MUC,7:25,LYS,8:45,364,FALSE,FALSE
AF,5842,1,CRJ-700,GOA,7:35,CDG,9:10,436,FALSE,FALSE
AF,5843,1,CRJ-200,CDG,10:10,GOA,12:50,436,FALSE,FALSE
AF,5844,1,CRJ-200,GOA,12:30,CDG,14:05,436,FALSE,FALSE
AF,5845,1,ERJ-145,CDG,15:00,GOA,16:40,436,FALSE,FALSE
AF,5846,1,ERJ-145,GOA,1:25,CDG,3:00,436,FALSE,FALSE
AF,5847,1,CRJ-700,CDG,4:50,GOA,6:30,436,FALSE,FALSE
AF,5864,1,CRJ-200,SOU,1:30,CDG,2:35,219,FALSE,FALSE
AF,5865,1,CRJ-200,CDG,2:05,SOU,3:15,219,FALSE,FALSE
AF,5866,1,CRJ-200,SOU,4:10,CDG,5:15,219,FALSE,FALSE
AF,5867,1,CRJ-200,CDG,11:35,SOU,12:45,219,FALSE,FALSE
AF,5868,1,CRJ-200,SOU,13:15,CDG,14:20,219,FALSE,FALSE
AF,5869,1,CRJ-200,CDG,15:55,SOU,16:05,219,FALSE,FALSE
AF,5874,1,CRJ-200,LYS,9:35,DUS,11:00,392,FALSE,FALSE
AF,5875,1,CRJ-200,DUS,7:20,LYS,8:50,392,FALSE,FALSE
AF,5876,1,CRJ-200,LYS,2:30,DUS,4:55,392,FALSE,FALSE
AF,5877,1,CRJ-200,DUS,0:25,LYS,2:55,392,FALSE,FALSE
AF,5878,1,CRJ-200,LYS,14:10,DUS,15:35,392,FALSE,FALSE
