AF,8316,1,B737-500,CDG,11:10 AM CEDT,RBA,12:05 PM GMT,175
AF,8318,1,ERJ-145,CDG,08:25 AM CEDT,NUE,09:50 AM CEDT,85
AF,8319,1,ERJ-145,CDG,12:50 PM CEDT,NUE,02:15 PM CEDT,85
AF,8320,1,A319,CDG,07:30 AM CEDT,BOD,08:50 AM CEDT,80
AF,8321,1,A321,BOD,06:50 AM CEDT,CDG,08:15 AM CEDT,85
AF,8322,1,A320,CDG,10:55 AM CEDT,BOD,12:15 PM CEDT,80
AF,8323,1,ERJ-145,NUE,06:30 AM CEDT,CDG,07:55 AM CEDT,85
AF,8325,1,A319,BOD,10:20 AM CEDT,CDG,11:45 AM CEDT,85
AF,8326,1,A319,CDG,06:45 PM CEDT,BOD,08:05 PM CEDT,80
AF,8327,1,A318,BOD,01:35 PM CEDT,CDG,03:00 PM CEDT,85
AF,8328,1,ERJ-145,HAJ,10:40 AM CEDT,CDG,12:10 PM CEDT,90
AF,8329,1,A319,MPL,01:40 PM CEDT,CDG,03:10 PM CEDT,90
AF,8330,1,B777-200,CDG,10:15 AM CEDT,ATL,01:50 PM EDT,575
AF,8332,1,A320,CDG,07:15 AM CEDT,VIE,09:15 AM CEDT,120
AF,8333,1,A320,VIE,10:10 AM CEDT,CDG,12:15 PM CEDT,125
AF,8334,1,A320,CDG,01:35 PM CEDT,BIQ,03:00 PM CEDT,85
AF,8335,1,A318,BIQ,07:15 AM CEDT,CDG,08:45 AM CEDT,90
AF,8336,1,A319,CDG,09:40 AM CEDT,VIE,11:40 AM CEDT,120
AF,8337,1,B737-500,RBA,01:05 PM GMT,CDG,06:00 PM CEDT,175
AF,8338,1,ERJ-145,HAJ,06:50 AM CEDT,CDG,08:20 AM CEDT,90
AF,8339,1,A320,BIQ,10:50 AM CEDT,CDG,12:20 PM CEDT,90
AF,8340,1,F100,CDG,07:15 AM CEDT,LYS,08:25 AM CEDT,70
AF,8341,1,B737-500,LYS,11:00 AM CEDT,CDG,12:10 PM CEDT,70
AF,8342,1,A330,CDG,01:15 PM CEDT,PHL,03:35 PM EDT,500
AF,8343,1,A319,LYS,01:40 PM CEDT,CDG,02:50 PM CEDT,70
AF,8344,1,A319,CDG,01:15 PM CEDT,LYS,02:25 PM CEDT,70
AF,8346,1,B737-500,CDG,04:30 PM CEDT,LYS,05:40 PM CEDT,70
AF,8347,1,F100,BSL,07:07 AM CEDT,CDG,08:20 AM CEDT,73
AF,8348,1,B747-400,CDG,10:55 AM CEDT,MIA,02:20 PM EDT,565
AF,8349,1,F100,BSL,10:57 AM CEDT,CDG,12:10 PM CEDT,73
AF,8350,1,F100,CDG,09:05 AM CEDT,BSL,10:13 AM CEDT,68
AF,8351,1,ERJ-145,BRE,10:45 AM CEDT,CDG,12:15 PM CEDT,90
AF,8352,1,F100,CDG,01:00 PM CEDT,BSL,02:08 PM CEDT,68
AF,8354,1,F100,CDG,04:45 PM CEDT,BSL,05:53 PM CEDT,68
AF,8355,1,A321,TLS,07:05 AM CEDT,CDG,08:35 AM CEDT,90
AF,8356,1,A319,CDG,07:15 AM CEDT,TLS,08:40 AM CEDT,85
AF,8357,1,A318,FRA,10:40 AM CEDT,CDG,12:00 PM CEDT,80
AF,8359,1,A320,TLS,12:55 PM CEDT,CDG,02:25 PM CEDT,90
AF,8360,1,A319,CDG,07:15 AM CEDT,MRS,08:40 AM CEDT,85
AF,8362,1,A320,CDG,10:30 AM CEDT,MRS,11:55 AM CEDT,85
AF,8363,1,A319,MRS,10:50 AM CEDT,CDG,12:20 PM CEDT,90
AF,8364,1,A319,VIE,12:35 PM CEDT,CDG,02:40 PM CEDT,125
