"AF",1941,"","","J","31/07/2006","25/10/2006","1","1","1","0","0","0","1","AMS","NL","  ","AMS","16:50:00","16:50:00","+0200","","CDG","18:05:00","18:05:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","S S S S S S S",249,75,0,3,1,"9","0","0","KL 2015","",567632
"AF",1941,"","","J","03/08/2006","27/10/2006","0","0","0","1","1","0","0","AMS","NL","  ","AMS","16:50:00","16:50:00","+0200","","CDG","18:05:00","18:05:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","S S S S S S S",249,75,0,4,1,"9","0","0","KL 2015","",567633
"AF",1941,"","","J","05/08/2006","26/08/2006","0","0","0","0","0","1","0","AMS","NL","  ","AMS","16:50:00","16:50:00","+0200","","CDG","18:05:00","18:05:00","+0200","2F","318","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"318","S S S S S S S",249,75,0,5,1,"9","0","0","KL 2015","",567634
"AF",2041,"","","J","31/07/2006","27/10/2006","1","0","1","1","1","0","1","AMS","NL","  ","AMS","17:55:00","17:55:00","+0200","","CDG","19:10:00","19:10:00","+0200","2F","321","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"321","S S S S S S S",249,75,0,2,1,"9","0","0","KL 2017","",567960
"AF",2241,"","","J","31/07/2006","27/08/2006","1","1","0","1","1","0","1","AMS","NL","  ","AMS","20:50:00","20:50:00","+0200","","CDG","22:05:00","22:05:00","+0200","2F","735","737","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"735","M M M M M M M",249,75,0,3,1,"9","0","0","KL 2023","",568646
"AF",2241,"","","J","02/08/2006","23/08/2006","0","0","1","0","0","0","0","AMS","NL","  ","AMS","20:50:00","20:50:00","+0200","","CDG","22:05:00","22:05:00","+0200","2F","735","737","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"735","M M M M M M M",249,75,0,4,1,"9","0","0","KL 2023","",568647
"AF",2241,"","","J","05/08/2006","28/10/2006","0","0","0","0","0","1","0","AMS","NL","  ","AMS","20:50:00","20:50:00","+0200","","CDG","22:05:00","22:05:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","M M M M M M M",249,75,0,5,1,"9","0","0","KL 2023","",568648
"AF",1141,"","","J","31/07/2006","25/08/2006","1","0","0","1","1","0","0","AMS","NL","  ","AMS","08:50:00","08:50:00","+0200","","CDG","10:05:00","10:05:00","+0200","2F","319","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"319","B B B B B B B S S S S S S S S S S S",249,75,0,1,1,"9","0","0","DL 8403 /KL 2001","",565519
"AF",1141,"","","J","01/08/2006","23/08/2006","0","1","1","0","0","0","0","AMS","NL","  ","AMS","08:50:00","08:50:00","+0200","","CDG","10:05:00","10:05:00","+0200","2F","319","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"319","B B B B B B B S S S S S S S S S S S",249,75,0,2,1,"9","0","0","DL 8403 /KL 2001","",565520
"AF",2141,"","","J","31/07/2006","14/08/2006","1","1","1","0","1","0","0","AMS","NL","  ","AMS","20:05:00","20:05:00","+0200","","CDG","21:20:00","21:20:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","M M M M M M M S S S S S S S S S S S",249,75,0,1,1,"9","0","0","KL 2021","",568236
"AF",2141,"","","J","03/08/2006","28/09/2006","0","0","0","1","0","0","0","AMS","NL","  ","AMS","20:05:00","20:05:00","+0200","","CDG","21:20:00","21:20:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","M M M M M M M S S S S S S S S S S S",249,75,0,2,1,"9","0","0","KL 2021","",568237
"AF",2341,"","","J","31/07/2006","28/10/2006","1","1","0","0","1","1","0","AMS","NL","  ","AMS","06:50:00","06:50:00","+0200","","CDG","08:05:00","08:05:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","B B B B B B B S S S S S S S S S S S",249,75,0,3,1,"9","0","0","KL 2019","",569059
"AF",2341,"","","J","02/08/2006","26/10/2006","0","0","1","1","0","0","0","AMS","NL","  ","AMS","06:50:00","06:50:00","+0200","","CDG","08:05:00","08:05:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","B B B B B B B S S S S S S S S S S S",249,75,0,4,1,"9","0","0","KL 2019","",569060
"AF",2341,"","","J","06/08/2006","20/08/2006","0","0","0","0","0","0","1","AMS","NL","  ","AMS","06:50:00","06:50:00","+0200","","CDG","08:05:00","08:05:00","+0200","2F","319","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"319","B B B B B B B S S S S S S S S S S S",249,75,0,5,1,"9","0","0","KL 2019","",569061
